Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
90, 4043.71, 24732, 5, 7865
91, 3477.47, 10465, 6, 7442
92, 3130.17, 12740, 6, 5887
93, 3523.43, 11830, 6, 5199
94, 3468.93, 15470, 6, 7491
95, 4590.01, 7735, 6, 3931
96, 3777.33, 17290, 6, 6726
97, 3454.97, 4550, 6, 2159
98, 3376.95, 11830, 6, 5470
99, 3800.0, 25935, 6, 10103
100, 3811.36, 17290, 6, 5800
101, 3639.4700000000003, 16380, 6, 7052
102, 4112.110000000001, 7280, 6, 3478
103, 3692.7599999999998, 23205, 6, 7673
104, 3122.14, 9100, 6, 5258
105, 2049.15, 2680, 7, 1580
106, 2900.33, 13735, 7, 6792
107, 2502.49, 11390, 7, 5509
108, 2791.0, 12395, 7, 8114
109, 2369.21, 7705, 7, 5023
110, 3433.52, 5695, 7, 3880
111, 2404.4300000000003, 13400, 7, 6828
112, 2738.9100000000003, 17085, 7, 8607
113, 2363.7000000000003, 13065, 7, 5656
114, 2995.2200000000003, 5025, 7, 3301
115, 5171.66, 18705, 8, 7092
116, 4513.76, 14835, 8, 6745
117, 5128.599999999999, 21930, 8, 9823
118, 5739.29, 9030, 8, 5222
119, 5749.139999999999, 37410, 8, 11897
120, 4225.7300000000005, 14835, 8, 8018
121, 5292.91, 22575, 8, 8046
122, 5259.17, 23865, 8, 10054
123, 6350.51, 55470, 8, 15241
124, 4568.4800000000005, 16125, 8, 7457
125, 5560.120000000001, 34185, 8, 12935
126, 4209.33, 12900, 8, 8441
127, 4643.16, 19995, 8, 9474
128, 4377.82, 16125, 8, 7123
129, 4797.3, 24510, 8, 10397
130, 3986.48, 3870, 8, 2764
131, 5612.08, 27735, 8, 9460
132, 8321.51, 55519, 9, 19676
133, 7725.72, 33876, 9, 14233
134, 6350.04, 23525, 9, 11948
135, 6609.68, 19761, 9, 7394
136, 6981.620000000001, 21643, 9, 12728
137, 6802.85, 8469, 9, 5041
138, 4295.26, 1882, 9, 1870
139, 4043.9100000000003, 1882, 9, 1360
140, 4576.6, 3764, 9, 2859
141, 6307.11, 19761, 9, 8903
142, 7896.0, 14115, 9, 8046
143, 8100.99, 52696, 9, 13450
144, 6855.53, 32935, 9, 13625
145, 9725.36, 16938, 9, 10551
146, 7503.63, 29171, 9, 13412
147, 7733.799999999999, 35758, 9, 16401
148, 6424.8099999999995, 21643, 9, 9520
149, 6528.92, 31994, 9, 11988
150, 7229.74, 31053, 9, 13189
151, 6523.360000000001, 20702, 9, 8709
152, 6810.6900000000005, 18820, 9, 11304
153, 7255.21, 44227, 9, 15035
154, 7773.82, 12233, 9, 7552
155, 7396.61, 31053, 9, 13749
156, 6732.54, 32935, 9, 13540
157, 6763.12, 29171, 9, 12423
158, 8088.69, 38581, 9, 14111
159, 6943.81, 34817, 9, 12570
160, 9548.43, 17879, 9, 7819
161, 6474.41, 21643, 9, 10160
162, 7057.57, 34817, 9, 11631
163, 8207.57, 12233, 9, 8515
164, 930.507, 1209, 10, 1083
165, 844.163, 3441, 10, 2908
166, 746.636, 2883, 10, 2240
