Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
61, 5.3524899999999995, 266, 4, 255
62, 17.417599999999997, 840, 4, 788
63, 19.482200000000002, 1056, 4, 1032
64, 14.7768, 870, 4, 841
65, 4.02295, 196, 4, 196
66, 34.403999999999996, 840, 4, 789
67, 43.3338, 2385, 4, 2361
68, 1.08673, 36, 4, 31
69, 1.88761, 70, 4, 70
70, 134.432, 4830, 4, 4738
71, 0.43034, 12, 4, 10
72, 9.87237, 456, 4, 449
73, 33.0927, 1760, 4, 1728
74, 0.536751, 16, 4, 16
75, 52.997099999999996, 2860, 4, 2823
76, 1.75779, 88, 4, 88
77, 44.742700000000006, 1886, 5, 1841
78, 36.4772, 1628, 5, 1562
79, 13.1641, 552, 5, 530
80, 9.25676, 483, 5, 456
81, 11.4597, 650, 5, 607
82, 32.449, 1155, 5, 1125
83, 0.820218, 35, 5, 28
84, 46.0146, 2208, 5, 2107
85, 18.752299999999998, 1023, 5, 986
86, 5.2286600000000005, 224, 5, 205
87, 34.395500000000006, 1296, 5, 1226
88, 20.4158, 924, 5, 916
89, 5.21283, 255, 5, 221
90, 63.000299999999996, 2538, 5, 2503
91, 9.572809999999999, 552, 6, 512
92, 31.253700000000002, 784, 6, 753
93, 13.31, 650, 6, 642
94, 23.5644, 1190, 6, 1128
95, 6.2751600000000005, 306, 6, 282
96, 25.9172, 1292, 6, 1230
97, 2.21902, 110, 6, 84
98, 11.1617, 598, 6, 574
99, 75.2313, 3192, 6, 3102
100, 28.3808, 1254, 6, 1219
101, 32.8698, 1224, 6, 1178
102, 4.87831, 240, 6, 209
103, 46.253099999999996, 2448, 6, 2377
104, 7.8579300000000005, 380, 6, 349
105, 1.46803, 64, 7, 52
106, 46.1173, 1722, 7, 1690
107, 19.304499999999997, 1054, 7, 993
108, 39.7738, 1665, 7, 1616
109, 7.284009999999999, 368, 7, 343
110, 5.19192, 272, 7, 233
111, 36.151799999999994, 1400, 7, 1368
112, 58.2579, 2652, 7, 2622
113, 71.3584, 1482, 7, 1469
114, 4.31067, 240, 7, 205
115, 14.7363, 841, 8, 789
116, 9.81033, 552, 8, 490
117, 19.5907, 1122, 8, 1087
118, 3.61421, 182, 8, 160
119, 71.00819999999999, 3654, 8, 3517
120, 9.02288, 529, 8, 488
121, 35.0798, 1190, 8, 1128
122, 24.9793, 1480, 8, 1399
123, 139.659, 6536, 8, 6455
124, 18.2574, 925, 8, 903
125, 55.9378, 2226, 8, 2181
126, 12.240499999999999, 400, 8, 340
127, 18.1383, 1054, 8, 1043
128, 25.6563, 700, 8, 693
129, 23.9668, 1292, 8, 1222
130, 0.863267, 36, 8, 18
131, 64.8814, 1935, 8, 1878
132, 56.3823, 3245, 9, 3174
133, 23.287499999999998, 1260, 9, 1197
134, 12.2697, 625, 9, 585
135, 8.39353, 441, 9, 409
136, 7.52115, 437, 9, 422
137, 1.78137, 72, 9, 68
138, 0.373326, 8, 9, 4
139, 0.181339, 4, 9, 0
140, 0.856269, 16, 9, 2
141, 19.0055, 378, 9, 326
142, 3.57775, 195, 9, 185
143, 77.3597, 3024, 9, 2954
144, 30.5556, 1190, 9, 1159
145, 16.5001, 324, 9, 323
146, 24.5014, 868, 9, 845
147, 28.2448, 1368, 9, 1353
148, 9.713899999999999, 529, 9, 465
149, 22.9755, 884, 9, 774
150, 25.7486, 1353, 9, 1318
151, 8.51456, 462, 9, 425
152, 6.30996, 360, 9, 291
153, 42.1579, 2444, 9, 2369
154, 2.8554, 169, 9, 165
155, 27.6239, 1056, 9, 973
156, 22.1289, 1295, 9, 1235
157, 28.6938, 992, 9, 972
158, 32.4891, 1230, 9, 1209
159, 25.1388, 1406, 9, 1339
160, 6.92947, 323, 9, 291
161, 8.37476, 414, 9, 388
162, 33.1265, 1258, 9, 1227
163, 2.83216, 143, 9, 116
164, 2.88189, 130, 10, 127
165, 23.6642, 1406, 10, 1324
166, 21.3936, 1147, 10, 1097
