Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
90, 136.951, 25760, 5, 25649
91, 99.6712, 11425, 6, 11353
92, 72.9247, 13710, 6, 13598
93, 120.07900000000001, 12796, 6, 12739
94, 152.689, 16452, 6, 16336
95, 47.1417, 8683, 6, 8562
96, 127.499, 18280, 6, 18132
97, 33.6338, 5484, 6, 5393
98, 114.77999999999999, 12796, 6, 12677
99, 121.671, 26963, 6, 26649
100, 105.382, 18280, 6, 18146
101, 84.0665, 17366, 6, 17119
102, 50.1217, 8226, 6, 8193
103, 114.79899999999999, 24221, 6, 24143
104, 86.1811, 10054, 6, 10000
105, 39.088499999999996, 3370, 7, 3347
106, 110.099, 14491, 7, 14398
107, 70.5799, 12132, 7, 12080
108, 68.4018, 13143, 7, 13084
109, 51.9159, 8425, 7, 8401
110, 57.379, 6403, 7, 6325
111, 103.004, 14154, 7, 14100
112, 133.92499999999998, 17861, 7, 17770
113, 68.57870000000001, 13817, 7, 13743
114, 45.1226, 5729, 7, 5704
115, 133.469, 20057, 8, 19927
116, 106.861, 16175, 8, 16082
117, 156.164, 23292, 8, 23170
118, 97.1849, 10352, 8, 10324
119, 185.92600000000002, 38820, 8, 38604
120, 74.9856, 16175, 8, 16105
121, 153.46699999999998, 23939, 8, 23820
122, 156.751, 25233, 8, 25150
123, 277.119, 56936, 8, 56653
124, 91.0599, 17469, 8, 17422
125, 166.953, 35585, 8, 35329
126, 74.3854, 14234, 8, 14133
127, 99.9307, 21351, 8, 21278
128, 90.093, 17469, 8, 17424
129, 123.39999999999999, 25880, 8, 25654
130, 36.7581, 5176, 8, 5149
131, 172.862, 29115, 8, 28787
132, 262.76800000000003, 57523, 9, 57259
133, 215.81300000000002, 35834, 9, 35647
134, 156.864, 25461, 9, 25115
135, 141.51, 21689, 9, 21636
136, 158.119, 23575, 9, 23418
137, 67.8378, 10373, 9, 10340
138, 58.702600000000004, 3772, 9, 3757
139, 40.5446, 3772, 9, 3760
140, 74.67880000000001, 5658, 9, 5636
141, 114.884, 21689, 9, 21487
142, 140.954, 16031, 9, 15976
143, 262.02500000000003, 54694, 9, 54426
144, 172.30300000000003, 34891, 9, 34846
145, 96.7999, 18860, 9, 18808
146, 159.31400000000002, 31119, 9, 30984
147, 182.856, 37720, 9, 37642
148, 126.893, 23575, 9, 23376
149, 183.855, 33948, 9, 33776
150, 213.45, 33005, 9, 32737
151, 112.40799999999999, 22632, 9, 22502
152, 123.019, 20746, 9, 20567
153, 245.363, 46207, 9, 46062
154, 104.145, 14145, 9, 14096
155, 158.255, 33005, 9, 32857
156, 171.75, 34891, 9, 34813
157, 178.969, 31119, 9, 31028
158, 228.02800000000002, 40549, 9, 40485
159, 180.404, 36777, 9, 36681
160, 107.27000000000001, 19803, 9, 19727
161, 126.753, 23575, 9, 23428
162, 172.00199999999998, 36777, 9, 36593
163, 92.1455, 14145, 9, 14060
164, 14.1189, 1425, 10, 1375
165, 24.0913, 3705, 10, 3537
166, 26.694300000000002, 3135, 10, 3050
