Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
74, 43.58, 2056, 4, 2055
75, 468.62399999999997, 26728, 4, 26689
76, 104.06400000000001, 5654, 4, 5650
77, 372.079, 21068, 5, 21013
78, 332.097, 20152, 5, 20076
79, 220.86700000000002, 10992, 5, 10953
80, 185.46, 10534, 5, 10471
81, 230.593, 11908, 5, 11825
82, 276.479, 15114, 5, 15061
83, 103.006, 3206, 5, 3194
84, 356.639, 21984, 5, 21836
85, 251.66, 15114, 5, 15076
86, 165.631, 7328, 5, 7301
87, 269.391, 16488, 5, 16408
88, 252.07800000000003, 15114, 5, 15100
89, 140.463, 6870, 5, 6835
90, 449.753, 24732, 5, 24676
91, 169.496, 10465, 6, 10424
92, 226.535, 12740, 6, 12706
93, 225.685, 11830, 6, 11810
94, 281.597, 15470, 6, 15392
95, 142.80200000000002, 7735, 6, 7687
96, 346.929, 17290, 6, 17131
97, 83.88850000000001, 4550, 6, 4470
98, 206.46900000000002, 11830, 6, 11803
99, 459.675, 25935, 6, 25738
100, 302.564, 17290, 6, 17232
101, 288.88399999999996, 16380, 6, 16252
102, 125.138, 7280, 6, 7247
103, 394.14300000000003, 23205, 6, 23132
104, 167.606, 9100, 6, 9060
105, 56.2158, 2680, 7, 2663
106, 245.211, 13735, 7, 13694
107, 217.076, 11390, 7, 11321
108, 244.71499999999997, 12395, 7, 12346
109, 162.915, 7705, 7, 7678
110, 159.145, 5695, 7, 5645
111, 220.516, 13400, 7, 13360
112, 301.48900000000003, 17085, 7, 17049
113, 247.634, 13065, 7, 13048
114, 94.57000000000001, 5025, 7, 4987
115, 317.101, 18705, 8, 18621
116, 249.46599999999998, 14835, 8, 14762
117, 378.142, 21930, 8, 21869
118, 175.94000000000003, 9030, 8, 8999
119, 622.4830000000001, 37410, 8, 37263
120, 243.944, 14835, 8, 14791
121, 405.246, 22575, 8, 22469
122, 418.983, 23865, 8, 23759
123, 941.207, 55470, 8, 55356
124, 292.841, 16125, 8, 16064
125, 596.7209999999999, 34185, 8, 34128
126, 227.887, 12900, 8, 12805
127, 329.051, 19995, 8, 19983
128, 278.46500000000003, 16125, 8, 16117
129, 432.983, 24510, 8, 24430
130, 89.8021, 3870, 8, 3847
131, 513.571, 27735, 8, 27658
132, 903.4159999999999, 55519, 9, 55334
133, 583.7059999999999, 33876, 9, 33770
134, 391.426, 23525, 9, 23467
135, 342.654, 19761, 9, 19722
136, 353.967, 21643, 9, 21627
137, 165.49, 8469, 9, 8456
138, 40.213100000000004, 1882, 9, 1875
139, 39.446299999999994, 1882, 9, 1872
140, 79.18260000000001, 3764, 9, 3740
141, 365.44599999999997, 19761, 9, 19643
142, 237.601, 14115, 9, 14102
143, 891.85, 52696, 9, 52551
144, 591.587, 32935, 9, 32902
145, 297.22700000000003, 16938, 9, 16936
146, 500.3109999999999, 29171, 9, 29041
147, 595.2460000000001, 35758, 9, 35735
148, 348.381, 21643, 9, 21352
149, 525.053, 31994, 9, 31744
150, 539.1080000000001, 31053, 9, 30900
151, 355.38100000000003, 20702, 9, 20627
152, 309.716, 18820, 9, 18612
153, 737.376, 44227, 9, 44123
154, 207.708, 12233, 9, 12224
155, 491.774, 31053, 9, 30908
156, 527.489, 32935, 9, 32870
157, 484.99199999999996, 29171, 9, 29150
158, 640.248, 38581, 9, 38558
159, 586.8240000000001, 34817, 9, 34735
160, 312.019, 17879, 9, 17835
161, 379.671, 21643, 9, 21591
162, 560.462, 34817, 9, 34768
163, 203.261, 12233, 9, 12205
164, 39.2391, 1209, 10, 1205
165, 116.931, 3441, 10, 3356
166, 65.5353, 2883, 10, 2829
