Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
57, 18.3839, 2376, 3, 2268
58, 1.90097, 529, 3, 528
59, 3.64188, 990, 3, 938
60, 3.7247399999999997, 1023, 4, 962
61, 1.11879, 266, 4, 255
62, 3.54603, 840, 4, 788
63, 3.8793399999999996, 1056, 4, 1032
64, 3.01357, 870, 4, 841
65, 0.8933329999999999, 196, 4, 196
66, 13.0629, 840, 4, 789
67, 8.193850000000001, 2385, 4, 2361
68, 0.194237, 36, 4, 31
69, 0.348521, 70, 4, 70
70, 33.2331, 4830, 4, 4738
71, 0.07935700000000001, 12, 4, 10
72, 1.77538, 456, 4, 449
73, 18.5866, 1760, 4, 1728
74, 0.103199, 16, 4, 16
75, 10.0908, 2860, 4, 2823
76, 0.37182, 88, 4, 88
77, 11.626600000000002, 1886, 5, 1841
78, 5.85922, 1628, 5, 1562
79, 2.3468899999999997, 552, 5, 530
80, 1.8633199999999999, 483, 5, 456
81, 2.51812, 650, 5, 607
82, 4.36849, 1155, 5, 1125
83, 0.165141, 35, 5, 28
84, 14.972, 2208, 5, 2107
85, 3.7483899999999997, 1023, 5, 986
86, 0.909096, 224, 5, 205
87, 4.5636, 1296, 5, 1226
88, 3.37353, 924, 5, 916
89, 1.0347799999999998, 255, 5, 221
90, 9.597100000000001, 2538, 5, 2503
91, 3.13453, 552, 6, 512
92, 7.84972, 784, 6, 753
93, 11.241, 650, 6, 642
94, 13.5938, 1190, 6, 1128
95, 1.24767, 306, 6, 282
96, 4.61648, 1292, 6, 1230
97, 1.92164, 110, 6, 84
98, 2.29308, 598, 6, 574
99, 11.273800000000001, 3192, 6, 3102
100, 4.892180000000001, 1254, 6, 1219
101, 4.62745, 1224, 6, 1178
102, 0.958757, 240, 6, 209
103, 17.2974, 2448, 6, 2377
104, 1.54593, 380, 6, 349
105, 0.327139, 64, 7, 52
106, 13.3346, 1722, 7, 1690
107, 16.8247, 1054, 7, 993
108, 5.959309999999999, 1665, 7, 1616
109, 1.2550700000000001, 368, 7, 343
110, 1.05554, 272, 7, 233
111, 16.0198, 1400, 7, 1368
112, 29.961399999999998, 2652, 7, 2622
113, 5.76531, 1482, 7, 1469
114, 0.895939, 240, 7, 205
115, 3.09578, 841, 8, 789
116, 2.08121, 552, 8, 490
117, 4.12255, 1122, 8, 1087
118, 0.74894, 182, 8, 160
119, 13.4947, 3654, 8, 3517
120, 1.86972, 529, 8, 488
121, 4.45073, 1190, 8, 1128
122, 9.009599999999999, 1480, 8, 1399
123, 44.1813, 6536, 8, 6455
124, 3.64483, 925, 8, 903
125, 18.8983, 2226, 8, 2181
126, 2.64573, 400, 8, 340
127, 3.71407, 1054, 8, 1043
128, 2.78458, 700, 8, 693
129, 12.340200000000001, 1292, 8, 1222
130, 0.174089, 36, 8, 18
131, 15.29, 1935, 8, 1878
132, 26.5705, 3245, 9, 3174
133, 4.702030000000001, 1260, 9, 1197
134, 12.13, 625, 9, 585
135, 1.70729, 441, 9, 409
136, 1.58471, 437, 9, 422
137, 0.341113, 72, 9, 68
138, 0.061389000000000006, 8, 9, 4
139, 0.041077, 4, 9, 0
140, 0.083816, 16, 9, 2
141, 1.39697, 378, 9, 326
142, 0.754103, 195, 9, 185
143, 20.242900000000002, 3024, 9, 2954
144, 4.51558, 1190, 9, 1159
145, 1.20473, 324, 9, 323
146, 3.31492, 868, 9, 845
147, 4.97414, 1368, 9, 1353
148, 4.09187, 529, 9, 465
149, 3.1756100000000003, 884, 9, 774
150, 5.29698, 1353, 9, 1318
151, 1.78674, 462, 9, 425
152, 1.30967, 360, 9, 291
153, 20.5881, 2444, 9, 2369
154, 0.6425730000000001, 169, 9, 165
155, 15.085899999999999, 1056, 9, 973
156, 4.582809999999999, 1295, 9, 1235
157, 3.5273499999999998, 992, 9, 972
158, 8.816980000000001, 1230, 9, 1209
159, 7.0667100000000005, 1406, 9, 1339
160, 1.3248199999999999, 323, 9, 291
161, 1.68048, 414, 9, 388
162, 5.81775, 1258, 9, 1227
163, 0.591067, 143, 9, 116
164, 0.570542, 130, 10, 127
165, 4.86229, 1406, 10, 1324
166, 13.5031, 1147, 10, 1097
