Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
126, 165.18, 14234, 8, 14133
127, 261.109, 21351, 8, 21278
128, 190.625, 17469, 8, 17424
129, 276.22, 25880, 8, 25654
130, 60.212599999999995, 5176, 8, 5149
131, 328.679, 29115, 8, 28787
132, 600.9879999999999, 57523, 9, 57259
133, 397.87899999999996, 35834, 9, 35647
134, 281.793, 25461, 9, 25115
135, 232.68800000000002, 21689, 9, 21636
136, 265.29999999999995, 23575, 9, 23418
137, 119.551, 10373, 9, 10340
138, 72.5597, 3772, 9, 3757
139, 56.7275, 3772, 9, 3760
140, 66.1464, 5658, 9, 5636
141, 259.38899999999995, 21689, 9, 21487
142, 166.056, 16031, 9, 15976
143, 585.7959999999999, 54694, 9, 54426
144, 387.912, 34891, 9, 34846
145, 224.624, 18860, 9, 18808
146, 341.144, 31119, 9, 30984
147, 400.87899999999996, 37720, 9, 37642
148, 246.945, 23575, 9, 23376
149, 360.091, 33948, 9, 33776
150, 378.548, 33005, 9, 32737
151, 245.17, 22632, 9, 22502
152, 215.027, 20746, 9, 20567
153, 483.21799999999996, 46207, 9, 46062
154, 148.063, 14145, 9, 14096
155, 345.789, 33005, 9, 32857
156, 363.83700000000005, 34891, 9, 34813
157, 333.8, 31119, 9, 31028
158, 436.649, 40549, 9, 40485
159, 402.895, 36777, 9, 36681
160, 241.277, 19803, 9, 19727
161, 250.502, 23575, 9, 23428
162, 377.407, 36777, 9, 36593
163, 161.315, 14145, 9, 14060
164, 17.3466, 1425, 10, 1375
165, 67.9327, 3705, 10, 3537
166, 39.0563, 3135, 10, 3050
