Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
146, 79.67779999999999, 31119, 9, 30984
147, 89.5054, 37720, 9, 37642
148, 45.790499999999994, 23575, 9, 23376
149, 83.07889999999999, 33948, 9, 33776
150, 84.6429, 33005, 9, 32737
151, 62.1135, 22632, 9, 22502
152, 55.9022, 20746, 9, 20567
153, 107.628, 46207, 9, 46062
154, 42.8627, 14145, 9, 14096
155, 78.3295, 33005, 9, 32857
156, 82.0676, 34891, 9, 34813
157, 76.5151, 31119, 9, 31028
158, 97.35480000000001, 40549, 9, 40485
159, 91.2551, 36777, 9, 36681
160, 57.0356, 19803, 9, 19727
161, 64.7334, 23575, 9, 23428
162, 86.2995, 36777, 9, 36593
163, 43.052600000000005, 14145, 9, 14060
164, 3.33283, 1425, 10, 1375
165, 7.554209999999999, 3705, 10, 3537
166, 11.0923, 3135, 10, 3050
