Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
85, 7.66598, 899, 5, 839
86, 1.54952, 168, 5, 155
87, 9.69243, 1156, 5, 1067
88, 7.1957, 806, 5, 798
89, 1.92878, 195, 5, 147
90, 40.778099999999995, 2340, 5, 2301
91, 3.8069, 462, 6, 397
92, 7.2613900000000005, 676, 6, 644
93, 5.38339, 552, 6, 549
94, 9.82165, 1056, 6, 991
95, 2.6909199999999998, 240, 6, 209
96, 10.8822, 1152, 6, 1071
97, 0.678092, 72, 6, 30
98, 5.29258, 504, 6, 459
99, 44.6741, 2970, 6, 2837
100, 24.2136, 1116, 6, 1067
101, 10.5832, 1088, 6, 1009
102, 1.52095, 182, 6, 135
103, 35.441599999999994, 2254, 6, 2172
104, 2.94275, 306, 6, 275
105, 0.313226, 36, 7, 27
106, 27.7295, 1560, 7, 1520
107, 23.559900000000003, 928, 7, 843
108, 28.828, 1505, 7, 1420
109, 2.03611, 294, 7, 258
110, 1.8885900000000002, 210, 7, 166
111, 10.191, 1254, 7, 1195
112, 39.8754, 2450, 7, 2393
113, 26.2451, 1332, 7, 1326
114, 1.44047, 182, 7, 128
115, 7.58922, 729, 8, 640
116, 4.63042, 462, 8, 374
117, 8.50502, 992, 8, 937
118, 1.3570200000000001, 132, 8, 109
119, 60.3151, 3416, 8, 3188
120, 3.5183, 441, 8, 381
121, 10.613199999999999, 1056, 8, 948
122, 10.9268, 1330, 8, 1222
123, 80.0388, 6216, 8, 6068
124, 20.356099999999998, 805, 8, 751
125, 30.9757, 2040, 8, 1981
126, 3.46364, 324, 8, 246
127, 7.94688, 928, 8, 919
128, 6.37246, 598, 8, 588
129, 23.0151, 1152, 8, 1019
130, 0.179321, 16, 8, 2
131, 31.072300000000002, 1763, 8, 1697
132, 41.745200000000004, 3021, 9, 2901
133, 10.7697, 1122, 9, 1042
134, 5.24739, 529, 9, 472
135, 3.2671200000000002, 361, 9, 313
136, 3.3021399999999996, 357, 9, 336
137, 0.541455, 42, 9, 41
138, 0.029608, 0, 9, 0
139, 0.019174999999999998, 0, 9, 0
140, 0.06692799999999999, 4, 9, 0
141, 2.7572400000000004, 304, 9, 230
142, 1.2125700000000001, 143, 9, 132
143, 44.2633, 2808, 9, 2704
144, 24.4162, 1056, 9, 1008
145, 2.0779, 256, 9, 248
146, 7.46296, 754, 9, 716
147, 11.1132, 1224, 9, 1206
148, 3.80353, 441, 9, 325
149, 7.21255, 768, 9, 666
150, 25.8169, 1209, 9, 1136
151, 3.76905, 380, 9, 310
152, 2.39681, 288, 9, 183
153, 32.8999, 2250, 9, 2157
154, 0.919152, 121, 9, 117
155, 7.25311, 930, 9, 804
156, 9.19195, 1155, 9, 1059
157, 7.49806, 870, 9, 841
158, 9.96294, 1092, 9, 1059
159, 24.833000000000002, 1260, 9, 1171
160, 2.29718, 255, 9, 219
161, 3.70486, 336, 9, 288
162, 21.1904, 1120, 9, 1073
163, 0.7701220000000001, 99, 9, 71
164, 1.10808, 88, 10, 79
165, 24.2652, 1260, 10, 1120
166, 23.1605, 1015, 10, 958
