Paragraph, AlgoTime(ms), Result Matrix, Chapter, Zero Entries
90, 678.4259999999999, 23712, 5, 23660
91, 236.71800000000002, 9513, 6, 9440
92, 318.981, 11778, 6, 11742
93, 309.925, 10872, 6, 10862
94, 363.653, 14496, 6, 14415
95, 211.807, 6795, 6, 6739
96, 461.95599999999996, 16308, 6, 16094
97, 101.80699999999999, 3624, 6, 3495
98, 337.53, 10872, 6, 10825
99, 648.144, 24915, 6, 24594
100, 482.23199999999997, 16308, 6, 16235
101, 415.35499999999996, 15402, 6, 15197
102, 185.272, 6342, 6, 6293
103, 587.5089999999999, 22197, 6, 22108
104, 270.473, 8154, 6, 8113
105, 62.9224, 1998, 7, 1989
106, 379.495, 12987, 7, 12937
107, 281.53499999999997, 10656, 7, 10570
108, 307.05100000000004, 11655, 7, 11570
109, 243.225, 6993, 7, 6955
110, 181.134, 4995, 7, 4945
111, 328.186, 12654, 7, 12589
112, 426.802, 16317, 7, 16257
113, 336.588, 12321, 7, 12313
114, 107.879, 4329, 7, 4268
115, 482.212, 17361, 8, 17250
116, 367.65500000000003, 13503, 8, 13408
117, 528.5849999999999, 20576, 8, 20513
118, 264.54699999999997, 7716, 8, 7684
119, 911.658, 36008, 8, 35767
120, 346.616, 13503, 8, 13439
121, 571.782, 21219, 8, 21090
122, 581.2, 22505, 8, 22356
123, 1418.3600000000001, 54012, 8, 53858
124, 414.254, 14789, 8, 14677
125, 873.317, 32793, 8, 32732
126, 323.885, 11574, 8, 11457
127, 472.04200000000003, 18647, 8, 18637
128, 416.403, 14789, 8, 14779
129, 626.899, 23148, 8, 22997
130, 79.72279999999999, 2572, 8, 2548
131, 732.2370000000001, 26363, 8, 26280
132, 1325.68, 53523, 9, 53255
133, 834.229, 31926, 9, 31815
134, 565.406, 21597, 9, 21538
135, 492.027, 17841, 9, 17790
136, 508.83500000000004, 19719, 9, 19695
137, 200.506, 6573, 9, 6571
138, 10.5994, 0, 9, 0
139, 10.5707, 0, 9, 0
140, 62.2401, 1878, 9, 1861
141, 465.78999999999996, 17841, 9, 17681
142, 304.90099999999995, 12207, 9, 12193
143, 1316.32, 50706, 9, 50540
144, 843.1990000000001, 30987, 9, 30934
145, 376.61499999999995, 15024, 9, 15013
146, 739.17, 27231, 9, 27059
147, 874.02, 33804, 9, 33775
148, 493.80400000000003, 19719, 9, 19329
149, 783.7760000000001, 30048, 9, 29768
150, 799.476, 29109, 9, 28856
151, 494.457, 18780, 9, 18679
152, 446.30199999999996, 16902, 9, 16569
153, 1089.98, 42255, 9, 42149
154, 256.172, 10329, 9, 10325
155, 723.982, 29109, 9, 28920
156, 750.497, 30987, 9, 30885
157, 671.494, 27231, 9, 27199
158, 933.416, 36621, 9, 36588
159, 871.26, 32865, 9, 32748
160, 443.074, 15963, 9, 15924
161, 530.061, 19719, 9, 19659
162, 820.883, 32865, 9, 32817
163, 263.861, 10329, 9, 10298
164, 34.2852, 1001, 10, 981
165, 115.59800000000001, 3185, 10, 3034
166, 122.771, 2639, 10, 2579
